Date,Type,User,Tweet,Keywords,Likes,Retweets,Hashtags,Mentions
2023-04-21 20:13:00,Regular tweet,aydin_priest,RT @jacknelson17_: Just finished region play; playoffs next. Region stats: 5 starts | 3-0 | 2 CG | 31 IP | 29Ks | 1.37 ERA | @CraigStem @Tr\u2026,0,8,[],['jacknelson17_', 'CraigStem']
2023-04-21 20:13:00,Regular tweet,BlogDeBasket,Los Philadelphia 76ers tienen que disipar las dudas de cara a las pr\u00f3ximas eliminatorias de los playoffs https://t.co/o81Nh50Jox,0,0,[],[]
2023-04-21 20:12:57,Regular tweet,Mz_Kiang,RT @LegionHoops: Jalen Green:  \u201cYeah we in the Playoffs next year. That\u2019s what the plan is; that\u2019s what the goal is. Try and get some wins.\u2026,0,44,[],['LegionHoops']
2023-04-21 20:12:56,Regular tweet,andygould44,RT @kylehollins: Come and support our local teams push for the playoffs! Last home game of the season  #UpTheBucks,0,1,['UpTheBucks'],['kylehollins']
2023-04-21 20:12:50,Regular tweet,ESPN700,LISTEN: @espn700bill talks Utah Football's Spring game; the Crimson Collective; NBA Playoffs; NHL Playoffs and more w/... -@Tjonesonthenba  -@JJSportsBeat  -@BretHedican  @Utah_Football  The Bill Riley Show w/ @espn700bill 4-21-23 - https://t.co/VaoK3SkWA9,0,0,[],['espn700bill', 'Tjonesonthenba', 'JJSportsBeat', 'BretHedican', 'Utah_Football', 'espn700bill']
2023-04-21 20:12:49,Regular tweet,jgkfan,RT @lorifox9: #EnoughSaid throwback!  When Craig Kilborn joined the show LAST April to talk @Timberwolves playoffs. @DanBarreiroKFAN @jgkfa\u2026,0,1,['EnoughSaid'],['lorifox9', 'Timberwolves', 'DanBarreiroKFAN']
2023-04-21 20:12:48,Regular tweet,ReggieWilsonTV,RT @espn: Bet. Is. BACK!   @AnitaMarks; @Ben_Baby; @ProfessorDrz and @StormBuonantony break down the Gervonta Davis-Ryan Garcia matchup; t\u2026,0,5,[],['espn', 'AnitaMarks', 'Ben_Baby', 'ProfessorDrz', 'StormBuonantony']
2023-04-21 20:13:13,Regular tweet,Barron_Eduardo,RT @TheNBACentral: The get-in price for the next Lakers home game is $264   The get-in price for the next Clippers home game is $53   (Via\u2026,0,237,[],['TheNBACentral']
2023-04-21 20:13:12,Regular tweet,kevinrichmond98,RT @okcsuck: The Lakers got 0 good players in the Russ + FRP trade https://t.co/PhT4iITWr5,0,13,[],['okcsuck']
2023-04-21 20:13:08,Regular tweet,lakers_fan1990,Are you serious Dodgers smh,0,0,[],[]
2023-04-21 20:13:07,Regular tweet,slyishprodfc,CONGRATULATIONS TO SEIRIN FC AND LAKERS FC ON WINNING THE UCL!  A fantastic trophy to add to their collection this season  #slyishproductions #topeleven #results https://t.co/sEnTCWYzWw,0,0,['slyishproductions', 'topeleven', 'results'],[]
2023-04-21 20:13:01,Regular tweet,NoLimitsRiq,@vicw_32 Sign with the Lakers,0,0,[],['vicw_32']
2023-04-21 20:12:56,Regular tweet,Pratyus64344386,@NBA_University Lol a lot of people don't like Lakers and Lakers fan don't like Celtics lol.,0,0,[],['NBA_University']
2023-04-21 20:12:55,Regular tweet,FrostyGamesOG,RT @iDude14: Anthony Davis.  Masterclass.  Tomorrow.  I\u2019m ready.     https://t.co/uM9JyJz2Kv,0,42,[],['iDude14']
2023-04-21 20:12:54,Regular tweet,HurstSoftball,Hilty is pitching for The Lakers in game two! ,0,0,[],[]
2023-04-21 20:12:49,Regular tweet,Nemesyyy,RT @phillvmikan: lifehack:   buy a ticket for the clippers game and hide in the bathroom until the lakers game starts a couple hours late,0,845,[],['phillvmikan']
2023-04-21 20:12:44,Regular tweet,H_Nix,RT @phillvmikan: lifehack:   buy a ticket for the clippers game and hide in the bathroom until the lakers game starts a couple hours late,0,845,[],['phillvmikan']
2023-04-21 20:12:39,Regular tweet,J_Timberfake_,So LeBron has scored 40+ 5 times this year. 3 times against playoff teams.   Lakers beat Houston Charlotte and Atlanta; so teams with no defense.  Lakers lost to the Clippers and Celtics; good teams.   Smells like bait,0,0,[],[]
2023-04-21 20:12:37,Regular tweet,olamiide,RT @phillvmikan: lifehack:   buy a ticket for the clippers game and hide in the bathroom until the lakers game starts a couple hours late,0,845,[],['phillvmikan']
2023-04-21 20:12:34,Regular tweet,RespectableVinc,RT @notlakersgm: Lakers wanted an extra big man who could serve as a mentor to their younger bigs Bamba and Wenyen); hold their two superst\u2026,0,22,[],['notlakersgm']
2023-04-21 20:12:33,Regular tweet,kidmikeee,RT @TheNBACentral: An NBA Executive believes the Lakers will target Trae Young   \u201cThey went out and got tradeable pieces. If the Hawks don\u2019\u2026,0,312,[],['TheNBACentral']
2023-04-21 20:12:29,Regular tweet,MCrisis20193198,@MyNameIsntBrett @DrGuru_ Completely different players with different paths ain\u2019t no point of even debating it.  Just can hope for a Lakers vs Warriors second round,0,0,[],['MyNameIsntBrett', 'DrGuru_']
2023-04-21 21:43:49,Regular tweet,JayLane777,RT @dynastycards_: GIVEAWAY NBA Prizm Monopoly game with Rudy Gobert Teal Wave SP Insert and base cards!  Like; RT; and Follow me to ent\u2026,0,322,[],['dynastycards_']
2023-04-21 21:43:48,Regular tweet,FlavioMrquez2,RT @Rules23Jordan:  Michael Jordan and Dominique Wilkins  #NBA  #BullsNation https://t.co/oLhim8efR1,0,35,['NBA', 'BullsNation'],['Rules23Jordan']
2023-04-21 21:43:48,Regular tweet,david_carney3,RT @ShamsCharania: Overtime Elite stars Amen and Ausar Thompson \u2013 twin brothers who are projected to be high lottery picks \u2013 have officiall\u2026,0,142,[],['ShamsCharania']
